year,region,sector,value
"2008","AZ","wtt",0.0215004367100506
"2008","AZ","wpd",0.0191095215072913
"2008","AZ","wht",0.00831925123096685
"2008","AZ","oth",0.00831925123096685
"2008","AZ","wrh",0.0140160880225738
"2008","AZ","ott",0.00831925123096685
"2008","AZ","che",0.00831925123096685
"2008","AZ","air",0.0215004367100506
"2008","AZ","mmf",0.00831925123096685
"2008","AZ","otr",0.0215004367100506
"2008","AZ","min",0.0139030279245359
"2008","NH","ppd",0.00368267998534851
"2008","NH","res",0.0800088985064666
"2008","NH","com",0.00434260281131017
"2008","NH","amb",0.00247380765911267
"2008","NH","fbp",0.0800088985064666
"2008","NH","rec",0.00250275838026473
"2008","NH","con",0.00399727373104414
"2008","NH","agr",0.00297139436626364
"2008","NH","eec",0.0051624183078088
"2008","NH","use",0.0051624183078088
"2008","NH","fnd",0.00268622207568264
"2008","NH","pub",0.00434260281131017
"2008","NH","hou",0.00434260281131017
"2008","NH","fbt",0.0800088985064666
"2008","NH","ins",0.0083062464127229
"2008","NH","tex",0.00368267998534851
"2008","NH","leg",0.00434260281131017
